Category,ProductName,Location,Price,OverallRating,NumberSold,TotalReview,CustomerRating,CustomerReview,Sentiment,Emotion,PriceBinned,tokens,CleanReview,ReviewLength
Phones and Tablets,MILS Paperlike Matte Anti Gores iPad 8 10.2 Pro 11 Air 3 10.5 4 10.9 - iPad 10.9/11,Jakarta Utara,145000,4.9,1813,984,2,"untuk barang dengan harga yang cukup mahal, saya berekspektasi tidak ada air bubble pada pinggiran lobang home button dan kamera. saya sudah coba beberapa kali untuk memperbaikinya, tetapi sepertinya bukan salah pada pemasangannya.",Negative,Fear,High,"['barang', 'harga', 'mahal', 'berekspektasi', 'tidak', 'air', 'bubble', 'pinggiran', 'lobang', 'home', 'button', 'kamera', 'coba', 'kali', 'memperbaikinya', 'salah', 'pemasangannya']",untuk barang dengan harga yang cukup mahal saya berekspektasi tidak ada air bubble pada pinggiran lobang home button dan kamera saya sudah coba beberapa kali untuk memperbaikinya tetapi sepertinya bukan salah pada pemasangannya,33
Phones and Tablets,MILS Paperlike Matte Anti Gores iPad 8 10.2 Pro 11 Air 3 10.5 4 10.9 - iPad 10.9/11,Jakarta Utara,145000,4.9,1813,984,1,Barang datang dalam keadaan terlipat. Gak bisa sama sekali dipakai,Negative,Sadness,High,"['barang', 'terlipat', 'tidak', 'dipakai']",barang datang dalam keadaan terlipat tidak bisa sama sekali dipakai,10
Phones and Tablets,"Iphone XR Garansi Resmi Ibox - Hitam, 64 New Package",Jakarta Barat,9499000,5.0,2383,1460,1,"Saya sangat kecewa beli di toko ini?? seenak sendiri menaikan harga, padahal sudah deal beli... ditambah lagi admin nya sangat tidak ramah???? official store kok pelayanan seperti tidak profesional. Sangat tidak direkomendasikan membeli di sini. Pasti kecewa.",Negative,Sadness,High,"['kecewa', 'beli', 'toko', 'seenak', 'menaikan', 'harga', 'deal', 'beli', 'ditambah', 'admin', 'tidak', 'ramah', 'official', 'store', 'pelayanan', 'tidak', 'profesional', 'tidak', 'direkomendasikan', 'membeli', 'kecewa']",saya sangat kecewa beli di toko ini seenak sendiri menaikan harga padahal sudah deal beli ditambah lagi admin nya sangat tidak ramah official store kok pelayanan seperti tidak profesional sangat tidak direkomendasikan membeli di sini pasti kecewa,37
Phones and Tablets,Xiaomi Redmi Note 10s 8/128 GB Garasni Resmi - Abu-abu,Jakarta Pusat,3034000,5.0,4525,1815,1,"pengiriman lelet, request warna g di ACC, sangat kecewa...",Negative,Sadness,High,"['pengiriman', 'lelet', 'request', 'warna', 'tidak', 'acc', 'kecewa']",pengiriman lelet request warna tidak di acc sangat kecewa,9
Phones and Tablets,Xiaomi Redmi Note 10s 8/128 GB Garasni Resmi - Abu-abu,Jakarta Pusat,3034000,5.0,4525,1815,1,Pelayanan ADMIN sangat parah no respon,Negative,Anger,High,"['pelayanan', 'admin', 'parah', 'no', 'respon']",pelayanan admin sangat parah no respon,6
Phones and Tablets,Xiaomi Redmi Note 10s 8/128 GB Garasni Resmi - Abu-abu,Jakarta Pusat,3034000,5.0,4525,1815,1,"pengalaman buruk belanja di toko official, barang di terima dalam keadaan tidak menyala dan tidak mau bertanggung jawab, replacement saya ajukan sendiri ke servis center, setelah barang pengganti datang, plastik wrap dan segel berbeda dengan yg dikirim seller, ntah repack barang yg bermasalah atau memang beda batch, tapi respon seller ini menurut saya sangat tidak profesional apalagi sekelas official store",Negative,Fear,High,"['pengalaman', 'buruk', 'belanja', 'toko', 'official', 'barang', 'terima', 'tidak', 'menyala', 'tidak', 'bertanggung', 'replacement', 'ajukan', 'servis', 'center', 'barang', 'pengganti', 'plastik', 'wrap', 'segel', 'berbeda', 'dikirim', 'seller', 'ntah', 'repack', 'barang', 'bermasalah', 'beda', 'batch', 'respon', 'seller', 'tidak', 'profesional', 'sekelas', 'official', 'store']",pengalaman buruk belanja di toko official barang di terima dalam keadaan tidak menyala dan tidak mau bertanggung jawab replacement saya ajukan sendiri ke servis center setelah barang pengganti datang plastik wrap dan segel berbeda dengan yang dikirim seller ntah repack barang yang bermasalah atau memang beda batch tapi respon seller ini menurut saya sangat tidak profesional apalagi sekelas official store,60
Phones and Tablets,Obeng Pembuka Tool Set Repair Opening Tools iPhone 5 5S 6 6S Plus,Jakarta Selatan,13500,4.8,3122,1459,3,obeng bintang nya kurang nyaman untuk dipegang. ujung obeng bintang mesti diratain dlu.. ada sisa potongan.,Negative,Fear,Low,"['obeng', 'bintang', 'nyaman', 'dipegang', 'ujung', 'obeng', 'bintang', 'mesti', 'diratain', 'dlu', 'sisa', 'potongan']",obeng bintang nya kurang nyaman untuk dipegang ujung obeng bintang mesti diratain dlu ada sisa potongan,16
Phones and Tablets,Obeng Pembuka Tool Set Repair Opening Tools iPhone 5 5S 6 6S Plus,Jakarta Selatan,13500,4.8,3122,1459,3,pengungkitnya mudah patah. kualitas plastik kurang bagus,Negative,Sadness,Low,"['pengungkitnya', 'mudah', 'patah', 'kualitas', 'plastik', 'bagus']",pengungkitnya mudah patah kualitas plastik kurang bagus,7
Phones and Tablets,Obeng Pembuka Tool Set Repair Opening Tools iPhone 5 5S 6 6S Plus,Jakarta Selatan,13500,4.8,3122,1459,1,Obengnya ngga bisa kepakai kualitas rendah,Negative,Fear,Low,"['obengnya', 'ngga', 'kepakai', 'kualitas', 'rendah']",obengnya ngga bisa kepakai kualitas rendah,6
Phones and Tablets,Obeng Pembuka Tool Set Repair Opening Tools iPhone 5 5S 6 6S Plus,Jakarta Selatan,13500,4.8,3122,1459,1,"dipenjualan tertulis obeng magnet ,bohong obengnya ga magnet sama sekali akan sulit untuk yang baru belajar jika tidak memiliki alat yang lengkap .kecewa parah",Negative,Sadness,Low,"['dipenjualan', 'tertulis', 'obeng', 'magnet', 'bohong', 'obengnya', 'tidak', 'magnet', 'sulit', 'belajar', 'tidak', 'memiliki', 'alat', 'lengkap', 'kecewa', 'parah']",dipenjualan tertulis obeng magnet bohong obengnya tidak magnet sama sekali akan sulit untuk yang baru belajar jika tidak memiliki alat yang lengkap kecewa parah,24
Phones and Tablets,Obeng Pembuka Tool Set Repair Opening Tools iPhone 5 5S 6 6S Plus,Jakarta Selatan,13500,4.8,3122,1459,1,Barang jelek sesuai harga,Negative,Sadness,Low,"['barang', 'jelek', 'sesuai', 'harga']",barang jelek sesuai harga,4
Phones and Tablets,"Premium Quality Layar LCD iPhone 5 5G 5S & Touchscreen. Ori Original - Hitam, iPhone 8",Jakarta Selatan,189000,4.6,1708,771,3,"kualitas lcd sangat tipis, sehingga home button jadi lebih tinggi dari pada layar. Respond cepat tetapi admin tidak menjawab pertanyaan saya dengan benar",Negative,Sadness,High,"['kualitas', 'lcd', 'tipis', 'home', 'button', 'layar', 'respond', 'cepat', 'admin', 'tidak']",kualitas lcd sangat tipis sehingga home button jadi lebih tinggi dari pada layar respond cepat tetapi admin tidak menjawab pertanyaan saya dengan benar,23
Phones and Tablets,"Premium Quality Layar LCD iPhone 5 5G 5S & Touchscreen. Ori Original - Hitam, iPhone 9",Jakarta Selatan,189000,4.6,1708,771,2,"kualitasnya parah, keteken langsung pecah",Negative,Sadness,High,"['kualitasnya', 'parah', 'keteken', 'langsung', 'pecah']",kualitasnya parah keteken langsung pecah,5
Phones and Tablets,"Premium Quality Layar LCD iPhone 5 5G 5S & Touchscreen. Ori Original - Hitam, iPhone 10",Jakarta Selatan,189000,4.6,1708,771,2,Sangat mengecewakan dan tidak profesional..niat membeli layar hp yg terkirim speaker i phone 6,Negative,Sadness,High,"['mengecewakan', 'tidak', 'profesional', 'niat', 'membeli', 'layar', 'hp', 'terkirim', 'speaker', 'i', 'phone']",sangat mengecewakan dan tidak profesional niat membeli layar hp yang terkirim speaker i phone,14
Phones and Tablets,"Premium Quality Layar LCD iPhone 5 5G 5S & Touchscreen. Ori Original - Hitam, iPhone 11",Jakarta Selatan,189000,4.6,1708,771,1,"touchscreenya tidak fungsi, saran aja sebelum dikasih ke konsumen ada baiknya di tes terlebih dahulu",Negative,Fear,High,"['touchscreenya', 'tidak', 'fungsi', 'saran', 'dikasih', 'konsumen', 'baiknya', 'tes']",touchscreenya tidak fungsi saran aja sebelum dikasih ke konsumen ada baiknya di tes terlebih dahulu,15
Phones and Tablets,"Premium Quality Layar LCD iPhone 5 5G 5S & Touchscreen. Ori Original - Hitam, iPhone 12",Jakarta Selatan,189000,4.6,1708,771,1,Barang tidak berfungsi. Sangat buruk sekali,Negative,Sadness,High,"['barang', 'tidak', 'berfungsi', 'buruk']",barang tidak berfungsi sangat buruk sekali,6
Phones and Tablets,"Premium Quality Layar LCD iPhone 5 5G 5S & Touchscreen. Ori Original - Hitam, iPhone 13",Jakarta Selatan,189000,4.6,1708,771,1,tidak sesuai spesifikasi abis itu mau komplain tidak di layani bahaya sekali,Negative,Fear,High,"['tidak', 'sesuai', 'spesifikasi', 'abis', 'komplain', 'tidak', 'layani', 'bahaya']",tidak sesuai spesifikasi abis itu mau komplain tidak di layani bahaya sekali,12
Phones and Tablets,"Premium Quality Layar LCD iPhone 5 5G 5S & Touchscreen. Ori Original - Hitam, iPhone 14",Jakarta Selatan,189000,4.6,1708,771,1,"Saya dikasih lcd rusak, di touch gak bisa, layar awal awal oke tapi dua hari kemudian, ada 3 garis horizontal di tengah layar, besok hari nya layar shadow, akhirnya saya pake LCD yg lama, penjual banyak alasan, saya sbg pembeli malah disalahkan pada pemasangan. Jangan beli disini cukup saya aja jadi korban ??????",Negative,Anger,High,"['dikasih', 'lcd', 'rusak', 'touch', 'tidak', 'layar', 'ok', 'garis', 'horizontal', 'layar', 'besok', 'layar', 'shadow', 'pake', 'lcd', 'penjual', 'alasan', 'sbg', 'pembeli', 'disalahkan', 'pemasangan', 'beli', 'korban']",saya dikasih lcd rusak di touch tidak bisa layar awal awal ok tapi dua hari kemudian ada garis horizontal di tengah layar besok hari nya layar shadow akhirnya saya pake lcd yang lama penjual banyak alasan saya sbg pembeli malah disalahkan pada pemasangan jangan beli disini cukup saya aja jadi korban,51
Phones and Tablets,"Premium Quality Layar LCD iPhone 5 5G 5S & Touchscreen. Ori Original - Hitam, iPhone 15",Jakarta Selatan,189000,4.6,1708,771,1,"Pokoknya jangan ada yg beli disini. Barang rusak, mau minta klaim tpi seller banyak alasan, padahal stiker garansi blm rusak/damage. Mohon dipikir kembali kalau mau beli disini??",Negative,Fear,High,"['pokoknya', 'beli', 'barang', 'rusak', 'klaim', 'tpi', 'seller', 'alasan', 'stiker', 'garansi', 'blm', 'rusak', 'damage', 'mohon', 'dipikir', 'beli']",pokoknya jangan ada yang beli disini barang rusak mau minta klaim tpi seller banyak alasan padahal stiker garansi blm rusak damage mohon dipikir kembali kalau mau beli disini,28
Phones and Tablets,USAMS PB56 Power Bank Lanyard 10000mAh DUAL USB 2.1A - Hitam,Kota Tangerang,175000,4.9,13000,7323,2,ngisi powerbanknya lama bgt. sampe 8 jam lebih. pas di coba charge ke hape jg lama. 4 jam lebih. lebih lama dr ngecharge ke listrik langsung.,Negative,Fear,High,"['ngisi', 'powerbanknya', 'banget', 'sampe', 'jam', 'pas', 'coba', 'charge', 'hape', 'jam', 'dr', 'ngecharge', 'listrik', 'langsung']",ngisi powerbanknya lama banget sampe jam lebih pas di coba charge ke hape juga lama jam lebih lebih lama dr ngecharge ke listrik langsung,24
Phones and Tablets,USAMS PB56 Power Bank Lanyard 10000mAh DUAL USB 2.1A - Hitam,Kota Tangerang,175000,4.9,13000,7323,2,alatnya sering mati sendiri kak,Negative,Fear,High,"['alatnya', 'mati', 'kak']",alatnya sering mati sendiri kak,5
Phones and Tablets,USAMS PB56 Power Bank Lanyard 10000mAh DUAL USB 2.1A - Hitam,Kota Tangerang,175000,4.9,13000,7323,1,"unreliable. walau dptnya flash sale 69rb, tetep gak worth. cuma sekedar charge yg ringan� saja mgkn ok ??",Negative,Fear,High,"['unreliable', 'dptnya', 'flash', 'sale', 'rb', 'tetep', 'tidak', 'worth', 'sekedar', 'charge', 'ringan', 'mgkn', 'ok']",unreliable walau dptnya flash sale rb tetep tidak worth cuma sekedar charge yang ringan saja mgkn ok,17
Phones and Tablets,USAMS PB56 Power Bank Lanyard 10000mAh DUAL USB 2.1A - Hitam,Kota Tangerang,175000,4.9,13000,7323,1,"produk mengecewakan...!!!! kecewa!!! awalnya sih oke... tpi setelah seminggu pemakaian entah kenapa g bisa di cas, sudh saya coba berkali kli tetep g bisa di cas.... saya sangat kecewa dengan produk ini. kwalitasnya kurang bagus",Negative,Sadness,High,"['produk', 'mengecewakan', 'kecewa', 'ok', 'tpi', 'seminggu', 'pemakaian', 'tidak', 'cas', 'sudh', 'coba', 'berkali', 'kli', 'tetep', 'tidak', 'cas', 'kecewa', 'produk', 'kwalitasnya', 'bagus']",produk mengecewakan kecewa awalnya sih ok tpi setelah seminggu pemakaian entah kenapa tidak bisa di cas sudh saya coba berkali kli tetep tidak bisa di cas saya sangat kecewa dengan produk ini kwalitasnya kurang bagus,35
Phones and Tablets,USAMS PB56 Power Bank Lanyard 10000mAh DUAL USB 2.1A - Hitam,Kota Tangerang,175000,4.9,13000,7323,1,gak bisa di pake kecewa jadi barang sampah deh,Negative,Sadness,High,"['tidak', 'pake', 'kecewa', 'barang', 'sampah']",tidak bisa di pake kecewa jadi barang sampah deh,9
Phones and Tablets,USAMS PB56 Power Bank Lanyard 10000mAh DUAL USB 2.1A - Hitam,Kota Tangerang,175000,4.9,13000,7323,1,"sangat sangat mengecewakan gak bisa di cas powerbank. Dan kata nya garansi malah ongkos kirim kita di suruh tanggung sendiri. Ya rugi parah lah ongkir dari Batam itu kesitu 35 belum lagi kenak pajak 30,%. Ditanya solusi lain gak respon",Negative,Sadness,High,"['mengecewakan', 'tidak', 'cas', 'powerbank', 'garansi', 'ongkos', 'kirim', 'suruh', 'tanggung', 'rugi', 'parah', 'ongkir', 'batam', 'kesitu', 'kenak', 'pajak', 'solusi', 'tidak', 'respon']",sangat sangat mengecewakan tidak bisa di cas powerbank dan kata nya garansi malah ongkos kirim kita di suruh tanggung sendiri ya rugi parah lah ongkir dari batam itu kesitu belum lagi kenak pajak ditanya solusi lain tidak respon,38
Phones and Tablets,USAMS PB56 Power Bank Lanyard 10000mAh DUAL USB 2.1A - Hitam,Kota Tangerang,175000,4.9,13000,7323,1,jangan tergiur dengan promo. saya beli 2. cpt habis dan ngecas powerbank nya lama,Negative,Fear,High,"['tergiur', 'promo', 'beli', 'cpt', 'habis', 'ngecas', 'powerbank']",jangan tergiur dengan promo saya beli cpt habis dan ngecas powerbank nya lama,13
Phones and Tablets,KIVEE 10000mAh power bank cepat dengan indikator LED - Hitam,Jakarta Pusat,540000,4.8,6905,3350,3,baru satu hari pemakaian kabel chargernya udah gabisa dipake,Negative,Sadness,High,"['pemakaian', 'kabel', 'chargernya', 'udah', 'gabisa', 'dipake']",baru satu hari pemakaian kabel chargernya udah gabisa dipake,9
Phones and Tablets,KIVEE 10000mAh power bank cepat dengan indikator LED - Hitam,Jakarta Pusat,540000,4.8,6905,3350,2,pengiriman tidak sesuai estimasi,Negative,Fear,High,"['pengiriman', 'tidak', 'sesuai', 'estimasi']",pengiriman tidak sesuai estimasi,4
Phones and Tablets,KIVEE 10000mAh power bank cepat dengan indikator LED - Hitam,Jakarta Pusat,540000,4.8,6905,3350,2,"pesan hitam di kirim putih, lama proses pesanan nya",Negative,Fear,High,"['pesan', 'hitam', 'kirim', 'putih', 'proses', 'pesanan']",pesan hitam di kirim putih lama proses pesanan nya,9
Phones and Tablets,KIVEE 10000mAh power bank cepat dengan indikator LED - Hitam,Jakarta Pusat,540000,4.8,6905,3350,1,"tidak sesuai dengan kapasitas yg tertera di boxnya,kecewa pokoknya..kalo bisa gue balikin ..gue balikin dah",Negative,Sadness,High,"['tidak', 'sesuai', 'kapasitas', 'tertera', 'boxnya', 'kecewa', 'pokoknya', 'gue', 'balikin', 'gue', 'balikin', 'dah']",tidak sesuai dengan kapasitas yang tertera di boxnya kecewa pokoknya kalau bisa gue balikin gue balikin dah,17
Phones and Tablets,KIVEE 10000mAh power bank cepat dengan indikator LED - Hitam,Jakarta Pusat,540000,4.8,6905,3350,1,"powerbank nya tidak bisa berfungsi.. baterai full charge tapi sewaktu disambungkan ke handphone, handphone tidak tercharge..",Negative,Fear,High,"['powerbank', 'tidak', 'berfungsi', 'baterai', 'full', 'charge', 'disambungkan', 'handphone', 'handphone', 'tidak', 'tercharge']",powerbank nya tidak bisa berfungsi baterai full charge tapi sewaktu disambungkan ke handphone handphone tidak tercharge,16
Phones and Tablets,Createkat Katfit Watch Band SPO2 Tracker - Biru,Kab. Tangerang,999999,4.8,1464,1111,3,tdk sesuai gbr/deskripsi,Negative,Fear,High,"['tidak', 'sesuai', 'gbr', 'deskripsi']",tidak sesuai gbr deskripsi,4
Phones and Tablets,Createkat Katfit Watch Band SPO2 Tracker - Biru,Kab. Tangerang,999999,4.8,1464,1111,3,Fitur kurang memuaskan hanya sedikit seperti band yang sebelumnya belum layar sentuh full tidak sesuai dengan harganya,Negative,Sadness,High,"['fitur', 'memuaskan', 'band', 'layar', 'sentuh', 'full', 'tidak', 'sesuai', 'harganya']",fitur kurang memuaskan hanya sedikit seperti band yang sebelumnya belum layar sentuh full tidak sesuai dengan harganya,17
Phones and Tablets,Createkat Katfit Watch Band SPO2 Tracker - Biru,Kab. Tangerang,999999,4.8,1464,1111,2,gak sesuai harga malah kualitas nol,Negative,Anger,High,"['tidak', 'sesuai', 'harga', 'kualitas', 'nol']",tidak sesuai harga malah kualitas nol,6
Phones and Tablets,Createkat Katfit Watch Band SPO2 Tracker - Biru,Kab. Tangerang,999999,4.8,1464,1111,1,barangnya gak berfungsi,Negative,Sadness,High,"['barangnya', 'tidak', 'berfungsi']",barangnya tidak berfungsi,3
Phones and Tablets,Createkat Katfit Watch Band SPO2 Tracker - Biru,Kab. Tangerang,999999,4.8,1464,1111,1,"toko gak bertanggung jawab, barang rusak yang dikirim ??, minta tolong barang diganti aja, alasannya banyak banget,. dan sampe skr juga barang yang saya beli gak di ganti2.. benar2 gak ada tanggung jawabnya sama sekali nih toko.",Negative,Anger,High,"['toko', 'tidak', 'bertanggung', 'barang', 'rusak', 'dikirim', 'tolong', 'barang', 'diganti', 'alasannya', 'banget', 'sampe', 'skr', 'barang', 'beli', 'tidak', 'ganti', 'tidak', 'tanggung', 'toko']",toko tidak bertanggung jawab barang rusak yang dikirim minta tolong barang diganti aja alasannya banyak banget dan sampe skr juga barang yang saya beli tidak di ganti benar tidak ada tanggung jawabnya sama sekali nih toko,36
Phones and Tablets,Createkat Katfit Watch Band SPO2 Tracker - Biru,Kab. Tangerang,999999,4.8,1464,1111,1,Bagaimana gak kecewa ???? sampai sekarang Jam Tangannya gak nyala! udah d cas beberapa kali bahkan seharian. Tetap gak nyala! saya Kecewa ????,Negative,Sadness,High,"['tidak', 'kecewa', 'jam', 'tangannya', 'tidak', 'nyala', 'udah', 'cas', 'kali', 'seharian', 'tidak', 'nyala', 'kecewa']",bagaimana tidak kecewa sampai sekarang jam tangannya tidak nyala udah di cas beberapa kali bahkan seharian tetap tidak nyala saya kecewa,21
Phones and Tablets,Amazon Kindle Paperwhite 10th Gen EBook Reader Waterproof 8GB Ads - TWILIGHT BLUE,Jakarta Barat,1725000,5.0,3760,1682,2,"ribet pemakaian , gk di saranin beli",Negative,Fear,High,"['ribet', 'pemakaian', 'tidak', 'saranin', 'beli']",ribet pemakaian tidak di saranin beli,6
Phones and Tablets,Amazon Kindle Paperwhite 10th Gen EBook Reader Waterproof 8GB Ads - TWILIGHT BLUE,Jakarta Barat,1725000,5.0,3760,1682,1,"Pelayanan tidak baik. Terdapat page flicker/crash di kindle yang dibeli. Setelah di complaint pihak penjual bilang itu hal yang normal dan disetiap kindle memang memiliki page flicker/crash. Namun, di deskripsi produk tidak di jelaskan tentang hal itu. Di complaint baru di jelasin kalo itu normal. Hati hati dalam memesan. Minta deskripsi secara rinci dan detail sebelum membeli karena ini produk elektronik yang butuh di cek devicenya dan lain-lain.",Negative,Sadness,High,"['pelayanan', 'tidak', 'page', 'flicker', 'crash', 'kindle', 'dibeli', 'complaint', 'penjual', 'bilang', 'normal', 'disetiap', 'kindle', 'memiliki', 'page', 'flicker', 'crash', 'deskripsi', 'produk', 'tidak', 'complaint', 'jelasin', 'normal', 'hati', 'hati', 'memesan', 'deskripsi', 'rinci', 'detail', 'membeli', 'produk', 'elektronik', 'butuh', 'cek', 'devicenya']",pelayanan tidak baik terdapat page flicker crash di kindle yang dibeli setelah di complaint pihak penjual bilang itu hal yang normal dan disetiap kindle memang memiliki page flicker crash namun di deskripsi produk tidak di jelaskan tentang hal itu di complaint baru di jelasin kalau itu normal hati hati dalam memesan minta deskripsi secara rinci dan detail sebelum membeli karena ini produk elektronik yang butuh di cek devicenya dan lain lain,71
